state,district,year,month,enrolments,growth_rate,rolling_3m
Gujarat,Bhavnagar,2025.0,3.0,50,-20.63492063492064,55.0
Gujarat,Bhavnagar,2025.0,4.0,33,-34.0,48.666666666666664
Gujarat,Bhavnagar,2025.0,5.0,37,12.12121212121211,40.0
Gujarat,Bhavnagar,2025.0,6.0,55,48.64864864864864,41.666666666666664
Gujarat,Bhavnagar,2025.0,7.0,32,-41.81818181818182,41.333333333333336
Gujarat,Bhavnagar,2025.0,8.0,64,100.0,50.333333333333336
Gujarat,Bhavnagar,2025.0,9.0,65,1.5625,53.666666666666664
Gujarat,Bhavnagar,2025.0,10.0,57,-12.307692307692308,62.0
Gujarat,Bhavnagar,2025.0,11.0,61,7.017543859649122,61.0
Gujarat,Bhavnagar,2025.0,12.0,68,11.475409836065564,62.0
Gujarat,Botad,2025.0,1.0,15,,
Gujarat,Botad,2025.0,2.0,14,-6.666666666666665,
Gujarat,Botad,2025.0,3.0,12,-14.28571428571429,13.666666666666666
Gujarat,Botad,2025.0,4.0,8,-33.333333333333336,11.333333333333334
Gujarat,Botad,2025.0,5.0,4,-50.0,8.0
Gujarat,Botad,2025.0,6.0,6,50.0,6.0
Gujarat,Botad,2025.0,7.0,6,0.0,5.333333333333333
Gujarat,Botad,2025.0,8.0,19,216.66666666666666,10.333333333333334
Gujarat,Botad,2025.0,9.0,15,-21.052631578947366,13.333333333333334
Gujarat,Botad,2025.0,10.0,10,-33.333333333333336,14.666666666666666
Gujarat,Botad,2025.0,11.0,16,60.00000000000001,13.666666666666666
Gujarat,Botad,2025.0,12.0,15,-6.25,13.666666666666666
Gujarat,Chhotaudepur,2025.0,1.0,22,,
Gujarat,Chhotaudepur,2025.0,2.0,17,-22.72727272727273,
Gujarat,Chhotaudepur,2025.0,3.0,12,-29.411764705882348,17.0
Gujarat,Chhotaudepur,2025.0,4.0,8,-33.333333333333336,12.333333333333334
Gujarat,Chhotaudepur,2025.0,5.0,8,0.0,9.333333333333334
Gujarat,Chhotaudepur,2025.0,6.0,14,75.0,10.0
Gujarat,Chhotaudepur,2025.0,7.0,7,-50.0,9.666666666666666
Gujarat,Chhotaudepur,2025.0,8.0,20,185.71428571428572,13.666666666666666
Gujarat,Chhotaudepur,2025.0,9.0,18,-9.999999999999998,15.0
Gujarat,Chhotaudepur,2025.0,10.0,20,11.111111111111116,19.333333333333332
Gujarat,Chhotaudepur,2025.0,11.0,18,-9.999999999999998,18.666666666666668
Gujarat,Chhotaudepur,2025.0,12.0,17,-5.555555555555558,18.333333333333332
Gujarat,Dahod,2025.0,1.0,42,,
Gujarat,Dahod,2025.0,2.0,28,-33.333333333333336,
Gujarat,Dahod,2025.0,3.0,23,-17.85714285714286,31.0
Gujarat,Dahod,2025.0,4.0,11,-52.17391304347826,20.666666666666668
Gujarat,Dahod,2025.0,5.0,20,81.81818181818181,18.0
Gujarat,Dahod,2025.0,6.0,23,14.999999999999991,18.0
Gujarat,Dahod,2025.0,7.0,14,-39.13043478260869,19.0
Gujarat,Dahod,2025.0,8.0,31,121.42857142857144,22.666666666666668
Gujarat,Dahod,2025.0,9.0,28,-9.677419354838712,24.333333333333332
Gujarat,Dahod,2025.0,10.0,28,0.0,29.0
Gujarat,Dahod,2025.0,11.0,27,-3.57142857142857,27.666666666666668
Gujarat,Dahod,2025.0,12.0,25,-7.4074074074074066,26.666666666666668
Gujarat,Dang,2025.0,1.0,4,,
Gujarat,Devbhumi Dwarka,2025.0,1.0,23,,
Gujarat,Devbhumi Dwarka,2025.0,2.0,19,-17.391304347826086,
Gujarat,Devbhumi Dwarka,2025.0,3.0,12,-36.8421052631579,18.0
Gujarat,Devbhumi Dwarka,2025.0,4.0,13,8.333333333333325,14.666666666666666
Gujarat,Devbhumi Dwarka,2025.0,5.0,5,-61.53846153846154,10.0
Gujarat,Devbhumi Dwarka,2025.0,6.0,14,179.99999999999997,10.666666666666666
Gujarat,Devbhumi Dwarka,2025.0,7.0,6,-57.14285714285714,8.333333333333334
Gujarat,Devbhumi Dwarka,2025.0,8.0,19,216.66666666666666,13.0
Gujarat,Devbhumi Dwarka,2025.0,9.0,18,-5.263157894736848,14.333333333333334
Gujarat,Devbhumi Dwarka,2025.0,10.0,13,-27.77777777777778,16.666666666666668
Gujarat,Devbhumi Dwarka,2025.0,11.0,19,46.153846153846146,16.666666666666668
Gujarat,Devbhumi Dwarka,2025.0,12.0,19,0.0,17.0
Gujarat,Dohad,2025.0,1.0,32,,
Gujarat,Dohad,2025.0,2.0,20,-37.5,
Gujarat,Dohad,2025.0,3.0,11,-44.99999999999999,21.0
Gujarat,Dohad,2025.0,4.0,3,-72.72727272727273,11.333333333333334
Gujarat,Dohad,2025.0,5.0,10,233.33333333333334,8.0
Gujarat,Dohad,2025.0,6.0,12,19.999999999999996,8.333333333333334
Gujarat,Dohad,2025.0,7.0,11,-8.333333333333337,11.0
Gujarat,Dohad,2025.0,8.0,18,63.63636363636365,13.666666666666666
Gujarat,Dohad,2025.0,9.0,22,22.222222222222232,17.0
Gujarat,Dohad,2025.0,10.0,15,-31.818181818181824,18.333333333333332
Gujarat,Dohad,2025.0,11.0,18,19.999999999999996,18.333333333333332
Gujarat,Dohad,2025.0,12.0,16,-11.111111111111116,16.333333333333332
Gujarat,Gandhinagar,2025.0,1.0,29,,
Gujarat,Gandhinagar,2025.0,2.0,39,34.48275862068966,
Gujarat,Gandhinagar,2025.0,3.0,30,-23.076923076923073,32.666666666666664
Gujarat,Gandhinagar,2025.0,4.0,19,-36.66666666666667,29.333333333333332
Gujarat,Gandhinagar,2025.0,5.0,22,15.789473684210531,23.666666666666668
Gujarat,Gandhinagar,2025.0,6.0,30,36.36363636363635,23.666666666666668
Gujarat,Gandhinagar,2025.0,7.0,16,-46.666666666666664,22.666666666666668
Gujarat,Gandhinagar,2025.0,8.0,55,243.75,33.666666666666664
Gujarat,Gandhinagar,2025.0,9.0,46,-16.36363636363637,39.0
Gujarat,Gandhinagar,2025.0,10.0,37,-19.565217391304344,46.0
Gujarat,Gandhinagar,2025.0,11.0,36,-2.7027027027026973,39.666666666666664
Gujarat,Gandhinagar,2025.0,12.0,43,19.444444444444443,38.666666666666664
Gujarat,Gir Somnath,2025.0,1.0,32,,
Gujarat,Gir Somnath,2025.0,2.0,26,-18.75,
Gujarat,Gir Somnath,2025.0,3.0,22,-15.384615384615385,26.666666666666668
Gujarat,Gir Somnath,2025.0,4.0,12,-45.45454545454546,20.0
Gujarat,Gir Somnath,2025.0,5.0,9,-25.0,14.333333333333334
Gujarat,Gir Somnath,2025.0,6.0,19,111.11111111111111,13.333333333333334
Gujarat,Gir Somnath,2025.0,7.0,8,-57.89473684210527,12.0
Gujarat,Gir Somnath,2025.0,8.0,27,237.5,18.0
Gujarat,Gir Somnath,2025.0,9.0,22,-18.518518518518523,19.0
Gujarat,Gir Somnath,2025.0,10.0,22,0.0,23.666666666666668
Gujarat,Gir Somnath,2025.0,11.0,24,9.090909090909083,22.666666666666668
Gujarat,Gir Somnath,2025.0,12.0,22,-8.333333333333337,22.666666666666668
Gujarat,Jamnagar,2025.0,1.0,47,,
Gujarat,Jamnagar,2025.0,2.0,55,17.021276595744684,
Gujarat,Jamnagar,2025.0,3.0,41,-25.454545454545453,47.666666666666664
Gujarat,Jamnagar,2025.0,4.0,27,-34.14634146341463,41.0
Gujarat,Jamnagar,2025.0,5.0,23,-14.814814814814813,30.333333333333332
Gujarat,Jamnagar,2025.0,6.0,38,65.21739130434783,29.333333333333332
Gujarat,Jamnagar,2025.0,7.0,23,-39.473684210526315,28.0
Gujarat,Jamnagar,2025.0,8.0,52,126.08695652173911,37.666666666666664
Gujarat,Jamnagar,2025.0,9.0,53,1.9230769230769162,42.666666666666664
Gujarat,Jamnagar,2025.0,10.0,56,5.660377358490565,53.666666666666664
Gujarat,Jamnagar,2025.0,11.0,57,1.7857142857142794,55.333333333333336
Gujarat,Jamnagar,2025.0,12.0,48,-15.789473684210531,53.666666666666664
Gujarat,Junagadh,2025.0,1.0,38,,
Gujarat,Junagadh,2025.0,2.0,68,78.94736842105263,
Gujarat,Junagadh,2025.0,3.0,47,-30.88235294117647,51.0
Gujarat,Junagadh,2025.0,4.0,38,-19.14893617021277,51.0
Gujarat,Junagadh,2025.0,5.0,26,-31.57894736842105,37.0
Gujarat,Junagadh,2025.0,6.0,53,103.84615384615384,39.0
Gujarat,Junagadh,2025.0,7.0,26,-50.943396226415096,35.0
Gujarat,Junagadh,2025.0,8.0,66,153.84615384615384,48.333333333333336
Gujarat,Junagadh,2025.0,9.0,65,-1.5151515151515138,52.333333333333336
Gujarat,Junagadh,2025.0,10.0,68,4.615384615384621,66.33333333333333
Gujarat,Junagadh,2025.0,11.0,60,-11.764705882352944,64.33333333333333
Gujarat,Junagadh,2025.0,12.0,52,-13.33333333333333,60.0
Gujarat,Kachchh,2025.0,1.0,54,,
Gujarat,Kachchh,2025.0,2.0,58,7.407407407407418,
Gujarat,Kachchh,2025.0,3.0,41,-29.31034482758621,51.0
Gujarat,Kachchh,2025.0,4.0,29,-29.268292682926834,42.666666666666664
Gujarat,Kachchh,2025.0,5.0,22,-24.13793103448276,30.666666666666668
Gujarat,Kachchh,2025.0,6.0,42,90.90909090909092,31.0
Gujarat,Kachchh,2025.0,7.0,18,-57.14285714285714,27.333333333333332
Gujarat,Kachchh,2025.0,8.0,45,150.0,35.0
Gujarat,Kachchh,2025.0,9.0,43,-4.444444444444439,35.333333333333336
Gujarat,Kachchh,2025.0,10.0,46,6.976744186046502,44.666666666666664
Gujarat,Kachchh,2025.0,11.0,51,10.869565217391308,46.666666666666664
Gujarat,Kachchh,2025.0,12.0,53,3.9215686274509887,50.0
Gujarat,Kheda,2025.0,1.0,51,,
Gujarat,Kheda,2025.0,2.0,71,39.2156862745098,
Gujarat,Kheda,2025.0,3.0,55,-22.535211267605636,59.0
Gujarat,Kheda,2025.0,4.0,26,-52.727272727272734,50.666666666666664
Gujarat,Kheda,2025.0,5.0,25,-3.8461538461538436,35.333333333333336
Gujarat,Kheda,2025.0,6.0,36,43.99999999999999,29.0
Gujarat,Kheda,2025.0,7.0,22,-38.888888888888886,27.666666666666668
Gujarat,Kheda,2025.0,8.0,61,177.27272727272728,39.666666666666664
Gujarat,Kheda,2025.0,9.0,73,19.672131147540984,52.0
Gujarat,Kheda,2025.0,10.0,74,1.3698630136986356,69.33333333333333
Gujarat,Kheda,2025.0,11.0,58,-21.62162162162162,68.33333333333333
Gujarat,Kheda,2025.0,12.0,65,12.06896551724137,65.66666666666667
Gujarat,Mahesana,2025.0,1.0,36,,
Gujarat,Mahesana,2025.0,2.0,51,41.66666666666667,
Gujarat,Mahesana,2025.0,3.0,37,-27.450980392156865,41.333333333333336
Gujarat,Mahesana,2025.0,4.0,23,-37.83783783783784,37.0
Gujarat,Mahesana,2025.0,5.0,21,-8.695652173913048,27.0
Gujarat,Mahesana,2025.0,6.0,39,85.71428571428572,27.666666666666668
Gujarat,Mahesana,2025.0,7.0,22,-43.58974358974359,27.333333333333332
Gujarat,Mahesana,2025.0,8.0,55,150.0,38.666666666666664
Gujarat,Mahesana,2025.0,9.0,61,10.909090909090914,46.0
Gujarat,Mahesana,2025.0,10.0,49,-19.672131147540984,55.0
Gujarat,Mahesana,2025.0,11.0,52,6.1224489795918435,54.0
Gujarat,Mahesana,2025.0,12.0,53,1.9230769230769162,51.333333333333336
Gujarat,Mahisagar,2025.0,1.0,17,,
Gujarat,Mahisagar,2025.0,2.0,29,70.58823529411764,
Gujarat,Mahisagar,2025.0,3.0,14,-51.72413793103448,20.0
Gujarat,Mahisagar,2025.0,4.0,6,-57.14285714285714,16.333333333333332
Gujarat,Mahisagar,2025.0,5.0,8,33.33333333333333,9.333333333333334
Gujarat,Mahisagar,2025.0,6.0,13,62.5,9.0
Gujarat,Mahisagar,2025.0,7.0,9,-30.76923076923077,10.0
Gujarat,Mahisagar,2025.0,8.0,22,144.44444444444446,14.666666666666666
Gujarat,Mahisagar,2025.0,9.0,24,9.090909090909083,18.333333333333332
Gujarat,Mahisagar,2025.0,10.0,18,-25.0,21.333333333333332
Gujarat,Mahisagar,2025.0,11.0,20,11.111111111111116,20.666666666666668
Gujarat,Mahisagar,2025.0,12.0,18,-9.999999999999998,18.666666666666668
Gujarat,Morbi,2025.0,1.0,26,,
Gujarat,Morbi,2025.0,2.0,17,-34.61538461538461,
Gujarat,Morbi,2025.0,3.0,16,-5.882352941176472,19.666666666666668
Gujarat,Morbi,2025.0,4.0,8,-50.0,13.666666666666666
Gujarat,Morbi,2025.0,5.0,9,12.5,11.0
Gujarat,Morbi,2025.0,6.0,12,33.33333333333333,9.666666666666666
Gujarat,Morbi,2025.0,7.0,7,-41.666666666666664,9.333333333333334
Gujarat,Morbi,2025.0,8.0,12,71.42857142857142,10.333333333333334
Gujarat,Morbi,2025.0,9.0,14,16.666666666666675,11.0
Gujarat,Morbi,2025.0,10.0,15,7.14285714285714,13.666666666666666
Gujarat,Morbi,2025.0,11.0,14,-6.666666666666665,14.333333333333334
Gujarat,Morbi,2025.0,12.0,13,-7.14285714285714,14.0
Gujarat,Narmada,2025.0,1.0,12,,
Gujarat,Narmada,2025.0,2.0,16,33.33333333333333,
Gujarat,Narmada,2025.0,3.0,14,-12.5,14.0
Gujarat,Narmada,2025.0,4.0,4,-71.42857142857143,11.333333333333334
Gujarat,Narmada,2025.0,5.0,3,-25.0,7.0
Gujarat,Narmada,2025.0,6.0,10,233.33333333333334,5.666666666666667
Gujarat,Narmada,2025.0,7.0,7,-30.000000000000004,6.666666666666667
Gujarat,Narmada,2025.0,8.0,17,142.85714285714283,11.333333333333334
Gujarat,Narmada,2025.0,9.0,17,0.0,13.666666666666666
Gujarat,Narmada,2025.0,10.0,16,-5.882352941176472,16.666666666666668
Gujarat,Narmada,2025.0,11.0,17,6.25,16.666666666666668
Gujarat,Narmada,2025.0,12.0,19,11.764705882352944,17.333333333333332
Gujarat,Navsari,2025.0,1.0,23,,
Gujarat,Navsari,2025.0,2.0,34,47.82608695652173,
Gujarat,Navsari,2025.0,3.0,17,-50.0,24.666666666666668
Gujarat,Navsari,2025.0,4.0,10,-41.17647058823529,20.333333333333332
Gujarat,Navsari,2025.0,5.0,15,50.0,14.0
Gujarat,Navsari,2025.0,6.0,20,33.33333333333333,15.0
Gujarat,Navsari,2025.0,7.0,8,-60.0,14.333333333333334
Gujarat,Navsari,2025.0,8.0,36,350.0,21.333333333333332
Gujarat,Navsari,2025.0,9.0,38,5.555555555555558,27.333333333333332
Gujarat,Navsari,2025.0,10.0,25,-34.210526315789465,33.0
Gujarat,Navsari,2025.0,11.0,30,19.999999999999996,31.0
Gujarat,Navsari,2025.0,12.0,31,3.3333333333333437,28.666666666666668
Gujarat,Panch Mahals,2025.0,1.0,6,,
Gujarat,Panch Mahals,2025.0,2.0,3,-50.0,
Gujarat,Panch Mahals,2025.0,3.0,3,0.0,4.0
Gujarat,Panch Mahals,2025.0,4.0,1,-66.66666666666667,2.3333333333333335
Gujarat,Panch Mahals,2025.0,5.0,1,0.0,1.6666666666666667
Gujarat,Panch Mahals,2025.0,6.0,3,200.0,1.6666666666666667
Gujarat,Panch Mahals,2025.0,7.0,1,-66.66666666666667,1.6666666666666667
Gujarat,Panch Mahals,2025.0,8.0,4,300.0,2.6666666666666665
Gujarat,Panch Mahals,2025.0,9.0,1,-75.0,2.0
Gujarat,Panch Mahals,2025.0,10.0,1,0.0,2.0
Gujarat,Panch Mahals,2025.0,12.0,2,100.0,1.3333333333333333
Gujarat,Panchmahals,2025.0,1.0,32,,
Gujarat,Panchmahals,2025.0,2.0,42,31.25,
Gujarat,Panchmahals,2025.0,3.0,32,-23.809523809523814,35.333333333333336
Gujarat,Panchmahals,2025.0,4.0,14,-56.25,29.333333333333332
Gujarat,Panchmahals,2025.0,5.0,17,21.42857142857142,21.0
Gujarat,Panchmahals,2025.0,6.0,24,41.176470588235304,18.333333333333332
Gujarat,Panchmahals,2025.0,7.0,17,-29.166666666666664,19.333333333333332
Gujarat,Panchmahals,2025.0,8.0,45,164.70588235294116,28.666666666666668
Gujarat,Panchmahals,2025.0,9.0,44,-2.2222222222222254,35.333333333333336
Gujarat,Panchmahals,2025.0,10.0,40,-9.090909090909093,43.0
Gujarat,Panchmahals,2025.0,11.0,42,5.000000000000004,42.0
Gujarat,Panchmahals,2025.0,12.0,41,-2.3809523809523836,41.0
Gujarat,Patan,2025.0,1.0,42,,
Gujarat,Patan,2025.0,2.0,33,-21.42857142857143,
Gujarat,Patan,2025.0,3.0,23,-30.303030303030297,32.666666666666664
Gujarat,Patan,2025.0,4.0,18,-21.739130434782606,24.666666666666668
Gujarat,Patan,2025.0,5.0,17,-5.555555555555558,19.333333333333332
Gujarat,Patan,2025.0,6.0,23,35.29411764705883,19.333333333333332
Gujarat,Patan,2025.0,7.0,11,-52.17391304347826,17.0
Gujarat,Patan,2025.0,8.0,26,136.36363636363637,20.0
Gujarat,Patan,2025.0,9.0,32,23.076923076923084,23.0
Gujarat,Patan,2025.0,10.0,28,-12.5,28.666666666666668
Gujarat,Patan,2025.0,11.0,32,14.28571428571428,30.666666666666668
Gujarat,Patan,2025.0,12.0,33,3.125,31.0
Gujarat,Porbandar,2025.0,1.0,21,,
Gujarat,Porbandar,2025.0,2.0,20,-4.761904761904767,
Gujarat,Porbandar,2025.0,3.0,19,-5.000000000000004,20.0
Gujarat,Porbandar,2025.0,4.0,9,-52.63157894736843,16.0
Gujarat,Porbandar,2025.0,5.0,7,-22.22222222222222,11.666666666666666
Gujarat,Porbandar,2025.0,6.0,9,28.57142857142858,8.333333333333334
Gujarat,Porbandar,2025.0,7.0,4,-55.55555555555556,6.666666666666667
Gujarat,Porbandar,2025.0,8.0,20,400.0,11.0
Gujarat,Porbandar,2025.0,9.0,17,-15.000000000000002,13.666666666666666
Gujarat,Porbandar,2025.0,10.0,16,-5.882352941176472,17.666666666666668
Gujarat,Porbandar,2025.0,11.0,12,-25.0,15.0
Gujarat,Porbandar,2025.0,12.0,18,50.0,15.333333333333334
Gujarat,Rajkot,2025.0,1.0,78,,
Gujarat,Rajkot,2025.0,2.0,65,-16.666666666666664,
Gujarat,Rajkot,2025.0,3.0,56,-13.846153846153841,66.33333333333333
Gujarat,Rajkot,2025.0,4.0,33,-41.07142857142857,51.333333333333336
Gujarat,Rajkot,2025.0,5.0,32,-3.0303030303030276,40.333333333333336
Gujarat,Rajkot,2025.0,6.0,40,25.0,35.0
Gujarat,Rajkot,2025.0,7.0,31,-22.499999999999996,34.333333333333336
Gujarat,Rajkot,2025.0,8.0,62,100.0,44.333333333333336
Gujarat,Rajkot,2025.0,9.0,63,1.6129032258064502,52.0
Gujarat,Rajkot,2025.0,10.0,68,7.9365079365079305,64.33333333333333
Gujarat,Rajkot,2025.0,11.0,56,-17.647058823529417,62.333333333333336
Gujarat,Rajkot,2025.0,12.0,60,7.14285714285714,61.333333333333336
Gujarat,Sabar Kantha,2025.0,1.0,10,,
Gujarat,Sabar Kantha,2025.0,2.0,4,-60.0,
Gujarat,Sabar Kantha,2025.0,3.0,2,-50.0,5.333333333333333
Gujarat,Sabar Kantha,2025.0,4.0,1,-50.0,2.3333333333333335
Gujarat,Sabar Kantha,2025.0,5.0,2,100.0,1.6666666666666667
Gujarat,Sabar Kantha,2025.0,6.0,4,100.0,2.3333333333333335
Gujarat,Sabar Kantha,2025.0,8.0,5,25.0,3.6666666666666665
Gujarat,Sabar Kantha,2025.0,9.0,5,0.0,4.666666666666667
Gujarat,Sabar Kantha,2025.0,10.0,4,-19.999999999999996,4.666666666666667
Gujarat,Sabar Kantha,2025.0,11.0,5,25.0,4.666666666666667
Gujarat,Sabar Kantha,2025.0,12.0,4,-19.999999999999996,4.333333333333333
Gujarat,Sabarkantha,2025.0,1.0,42,,
Gujarat,Sabarkantha,2025.0,2.0,60,42.85714285714286,
Gujarat,Sabarkantha,2025.0,3.0,54,-9.999999999999998,52.0
Gujarat,Sabarkantha,2025.0,4.0,30,-44.44444444444444,48.0
Gujarat,Sabarkantha,2025.0,5.0,26,-13.33333333333333,36.666666666666664
Gujarat,Sabarkantha,2025.0,6.0,26,0.0,27.333333333333332
Gujarat,Sabarkantha,2025.0,7.0,21,-19.23076923076923,24.333333333333332
Gujarat,Sabarkantha,2025.0,8.0,56,166.66666666666666,34.333333333333336
Gujarat,Sabarkantha,2025.0,9.0,57,1.7857142857142794,44.666666666666664
Gujarat,Sabarkantha,2025.0,10.0,53,-7.017543859649122,55.333333333333336
Gujarat,Sabarkantha,2025.0,11.0,55,3.7735849056603765,55.0
Gujarat,Sabarkantha,2025.0,12.0,52,-5.454545454545457,53.333333333333336
Gujarat,Surat,2025.0,1.0,84,,
Gujarat,Surat,2025.0,2.0,93,10.71428571428572,
Gujarat,Surat,2025.0,3.0,77,-17.204301075268813,84.66666666666667
Gujarat,Surat,2025.0,4.0,45,-41.55844155844156,71.66666666666667
Gujarat,Surat,2025.0,5.0,58,28.888888888888896,60.0
Gujarat,Surat,2025.0,6.0,55,-5.1724137931034475,52.666666666666664
Gujarat,Surat,2025.0,7.0,50,-9.090909090909093,54.333333333333336
Gujarat,Surat,2025.0,8.0,85,70.0,63.333333333333336
Gujarat,Surat,2025.0,9.0,92,8.23529411764705,75.66666666666667
Gujarat,Surat,2025.0,10.0,89,-3.2608695652173947,88.66666666666667
Gujarat,Surat,2025.0,11.0,100,12.35955056179776,93.66666666666667
Gujarat,Surat,2025.0,12.0,83,-17.000000000000004,90.66666666666667
Gujarat,Surendra Nagar,2025.0,1.0,38,,
Gujarat,Surendra Nagar,2025.0,2.0,49,28.947368421052634,
Gujarat,Surendra Nagar,2025.0,3.0,42,-14.28571428571429,43.0
Gujarat,Surendra Nagar,2025.0,4.0,23,-45.238095238095234,38.0
Gujarat,Surendra Nagar,2025.0,5.0,23,0.0,29.333333333333332
Gujarat,Surendra Nagar,2025.0,6.0,38,65.21739130434783,28.0
Gujarat,Surendra Nagar,2025.0,7.0,21,-44.73684210526315,27.333333333333332
Gujarat,Surendra Nagar,2025.0,8.0,45,114.28571428571428,34.666666666666664
Gujarat,Surendra Nagar,2025.0,9.0,53,17.777777777777782,39.666666666666664
Gujarat,Surendra Nagar,2025.0,10.0,46,-13.207547169811317,48.0
Gujarat,Surendra Nagar,2025.0,11.0,43,-6.521739130434778,47.333333333333336
Gujarat,Surendra Nagar,2025.0,12.0,44,2.3255813953488413,44.333333333333336
Gujarat,Surendranagar,2025.0,1.0,5,,
Gujarat,Surendranagar,2025.0,2.0,8,60.00000000000001,
Gujarat,Surendranagar,2025.0,3.0,2,-75.0,5.0
Gujarat,Surendranagar,2025.0,4.0,2,0.0,4.0
Gujarat,Surendranagar,2025.0,6.0,3,50.0,2.3333333333333335
Gujarat,Surendranagar,2025.0,8.0,3,0.0,2.6666666666666665
Gujarat,Surendranagar,2025.0,9.0,4,33.33333333333333,3.3333333333333335
Gujarat,Surendranagar,2025.0,10.0,6,50.0,4.333333333333333
Gujarat,Surendranagar,2025.0,11.0,2,-66.66666666666667,4.0
Gujarat,Surendranagar,2025.0,12.0,2,0.0,3.3333333333333335
Gujarat,Tapi,2025.0,1.0,17,,
Gujarat,Tapi,2025.0,2.0,34,100.0,
Gujarat,Tapi,2025.0,3.0,25,-26.470588235294112,25.333333333333332
Gujarat,Tapi,2025.0,4.0,13,-48.0,24.0
Gujarat,Tapi,2025.0,5.0,10,-23.076923076923073,16.0
Gujarat,Tapi,2025.0,6.0,11,10.000000000000009,11.333333333333334
Gujarat,Tapi,2025.0,7.0,12,9.090909090909083,11.0
Gujarat,Tapi,2025.0,8.0,25,108.33333333333334,16.0
Gujarat,Tapi,2025.0,9.0,26,4.0000000000000036,21.0
Gujarat,Tapi,2025.0,10.0,29,11.538461538461542,26.666666666666668
Gujarat,Tapi,2025.0,11.0,29,0.0,28.0
Gujarat,Tapi,2025.0,12.0,27,-6.896551724137934,28.333333333333332
Gujarat,The Dangs,2025.0,1.0,7,,
Gujarat,The Dangs,2025.0,2.0,7,0.0,
Gujarat,The Dangs,2025.0,3.0,7,0.0,7.0
Gujarat,The Dangs,2025.0,4.0,5,-28.57142857142857,6.333333333333333
Gujarat,The Dangs,2025.0,5.0,4,-19.999999999999996,5.333333333333333
Gujarat,The Dangs,2025.0,6.0,4,0.0,4.333333333333333
Gujarat,The Dangs,2025.0,7.0,2,-50.0,3.3333333333333335
Gujarat,The Dangs,2025.0,8.0,7,250.0,4.333333333333333
Gujarat,The Dangs,2025.0,9.0,8,14.28571428571428,5.666666666666667
Gujarat,The Dangs,2025.0,10.0,8,0.0,7.666666666666667
Gujarat,The Dangs,2025.0,11.0,8,0.0,8.0
Gujarat,The Dangs,2025.0,12.0,6,-25.0,7.333333333333333
Gujarat,Vadodara,2025.0,1.0,86,,
Gujarat,Vadodara,2025.0,2.0,106,23.25581395348837,
Gujarat,Vadodara,2025.0,3.0,88,-16.981132075471695,93.33333333333333
Gujarat,Vadodara,2025.0,4.0,39,-55.68181818181819,77.66666666666667
Gujarat,Vadodara,2025.0,5.0,50,28.205128205128215,59.0
Gujarat,Vadodara,2025.0,6.0,76,52.0,55.0
Gujarat,Vadodara,2025.0,7.0,39,-48.68421052631579,55.0
Gujarat,Vadodara,2025.0,8.0,99,153.84615384615384,71.33333333333333
Gujarat,Vadodara,2025.0,9.0,115,16.161616161616156,84.33333333333333
Gujarat,Vadodara,2025.0,10.0,106,-7.826086956521738,106.66666666666667
Gujarat,Vadodara,2025.0,11.0,102,-3.7735849056603765,107.66666666666667
Gujarat,Vadodara,2025.0,12.0,97,-4.90196078431373,101.66666666666667
Gujarat,Valsad,2025.0,1.0,27,,
Gujarat,Valsad,2025.0,2.0,42,55.55555555555556,
Gujarat,Valsad,2025.0,3.0,28,-33.333333333333336,32.333333333333336
Gujarat,Valsad,2025.0,4.0,14,-50.0,28.0
Gujarat,Valsad,2025.0,5.0,24,71.42857142857142,22.0
Gujarat,Valsad,2025.0,6.0,29,20.833333333333325,22.333333333333332
Gujarat,Valsad,2025.0,7.0,16,-44.827586206896555,23.0
Gujarat,Valsad,2025.0,8.0,39,143.75,28.0
Gujarat,Valsad,2025.0,9.0,55,41.025641025641036,36.666666666666664
Gujarat,Valsad,2025.0,10.0,38,-30.909090909090907,44.0
Gujarat,Valsad,2025.0,11.0,43,13.157894736842103,45.333333333333336
Gujarat,Valsad,2025.0,12.0,51,18.60465116279071,44.0
Haryana,Ambala,2025.0,1.0,17,,
Haryana,Ambala,2025.0,2.0,25,47.058823529411775,
Haryana,Ambala,2025.0,3.0,15,-40.0,19.0
Haryana,Ambala,2025.0,4.0,5,-66.66666666666667,15.0
Haryana,Ambala,2025.0,5.0,21,320.0,13.666666666666666
Haryana,Ambala,2025.0,6.0,16,-23.809523809523814,14.0
Haryana,Ambala,2025.0,7.0,14,-12.5,17.0
Haryana,Ambala,2025.0,8.0,28,100.0,19.333333333333332
Haryana,Ambala,2025.0,9.0,25,-10.71428571428571,22.333333333333332
Haryana,Ambala,2025.0,10.0,27,8.000000000000007,26.666666666666668
Haryana,Ambala,2025.0,11.0,24,-11.111111111111116,25.333333333333332
Haryana,Ambala,2025.0,12.0,23,-4.1666666666666625,24.666666666666668
Haryana,Bhiwani,2025.0,1.0,27,,
Haryana,Bhiwani,2025.0,2.0,33,22.222222222222232,
Haryana,Bhiwani,2025.0,3.0,34,3.0303030303030276,31.333333333333332
